State,ZipCode,TaxRegionName,EstimatedCombinedRate,StateRate,EstimatedCountyRate,EstimatedCityRate,EstimatedSpecialRate,RiskLevel
NY,10982,AIRMONT VILLAGE,0.083750,0.040000,0.040000,0.000000,0.003750,0
NY,10983,ORANGETOWN,0.083750,0.040000,0.040000,0.000000,0.003750,0
NY,10984,STONY POINT,0.083750,0.040000,0.040000,0.000000,0.003750,0
NY,10985,CRAWFORD,0.081250,0.040000,0.037500,0.000000,0.003750,0
NY,10986,STONY POINT,0.083750,0.040000,0.040000,0.000000,0.003750,0
NY,10987,RAMAPO,0.083750,0.040000,0.040000,0.000000,0.003750,0
NY,10988,MINISINK,0.081250,0.040000,0.037500,0.000000,0.003750,0
NY,10989,CLARKSTOWN,0.083750,0.040000,0.040000,0.000000,0.003750,0
NY,10990,CHESTER TOWN  ORANGE COUNTY,0.081250,0.040000,0.037500,0.000000,0.003750,0
NY,10992,HAMPTONBURGH,0.081250,0.040000,0.037500,0.000000,0.003750,0
NY,10993,STONY POINT,0.083750,0.040000,0.040000,0.000000,0.003750,0
NY,10994,CLARKSTOWN,0.083750,0.040000,0.040000,0.000000,0.003750,0
NY,10996,HIGHLANDS,0.081250,0.040000,0.037500,0.000000,0.003750,0
NY,10997,HIGHLANDS,0.081250,0.040000,0.037500,0.000000,0.003750,0
NY,10998,WAWAYANDA TOWN,0.081250,0.040000,0.037500,0.000000,0.003750,0
NY,11001,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11002,FLORAL PARK VILLAGE,0.086250,0.040000,0.042500,0.000000,0.003750,0
NY,11003,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11004,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11005,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11010,HEMPSTEAD TOWN,0.086250,0.040000,0.042500,0.000000,0.003750,0
NY,11020,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11021,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11022,GREAT NECK PLAZA VILLAGE,0.086250,0.040000,0.042500,0.000000,0.003750,0
NY,11023,NORTH HEMPSTEAD,0.086250,0.040000,0.042500,0.000000,0.003750,0
NY,11024,GREAT NECK VILLAGE,0.086250,0.040000,0.042500,0.000000,0.003750,0
NY,11030,NORTH HEMPSTEAD,0.086250,0.040000,0.042500,0.000000,0.003750,0
NY,11040,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11042,NORTH HEMPSTEAD,0.086250,0.040000,0.042500,0.000000,0.003750,0
NY,11050,NORTH HEMPSTEAD,0.086250,0.040000,0.042500,0.000000,0.003750,0
NY,11096,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11101,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11102,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11103,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11104,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11105,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11106,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11109,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11120,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11201,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11202,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11203,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11204,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11205,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11206,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11207,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11208,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11209,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11210,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11211,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11212,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11213,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11214,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11215,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11216,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11217,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11218,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11219,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11220,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11221,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11222,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11223,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11224,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11225,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11226,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11228,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11229,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11230,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11231,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11232,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11233,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11234,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11235,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11236,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11237,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11238,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11239,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11241,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11242,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11243,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11245,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11247,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11249,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11251,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11252,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11256,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11351,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11352,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11354,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11355,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11356,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11357,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11358,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11359,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11360,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11361,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11362,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11363,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11364,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11365,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11366,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11367,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11368,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11369,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11370,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11371,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11372,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11373,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11374,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11375,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11377,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11378,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11379,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11380,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11385,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11386,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11405,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11411,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11412,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11413,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11414,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11415,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11416,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11417,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11418,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11419,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11420,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11421,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11422,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11423,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11424,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11425,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11426,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11427,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11428,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11429,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11430,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11431,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11432,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11433,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11434,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11435,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11436,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11437,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11439,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11451,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11499,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11501,NORTH HEMPSTEAD,0.086250,0.040000,0.042500,0.000000,0.003750,0
NY,11507,NORTH HEMPSTEAD,0.086250,0.040000,0.042500,0.000000,0.003750,0
NY,11509,HEMPSTEAD TOWN,0.086250,0.040000,0.042500,0.000000,0.003750,0
NY,11510,ROCKVILLE CENTRE VILLAGE,0.086250,0.040000,0.042500,0.000000,0.003750,0
NY,11514,NORTH HEMPSTEAD,0.086250,0.040000,0.042500,0.000000,0.003750,0
NY,11516,HEMPSTEAD TOWN,0.086250,0.040000,0.042500,0.000000,0.003750,0
NY,11518,ROCKVILLE CENTRE VILLAGE,0.086250,0.040000,0.042500,0.000000,0.003750,0
NY,11520,HEMPSTEAD TOWN,0.086250,0.040000,0.042500,0.000000,0.003750,0
NY,11530,HEMPSTEAD TOWN,0.086250,0.040000,0.042500,0.000000,0.003750,0
NY,11531,HEMPSTEAD TOWN,0.086250,0.040000,0.042500,0.000000,0.003750,0
NY,11542,GLEN COVE,0.086250,0.040000,0.042500,0.000000,0.003750,0
NY,11545,NORTH HEMPSTEAD,0.086250,0.040000,0.042500,0.000000,0.003750,0
NY,11547,NORTH HEMPSTEAD,0.086250,0.040000,0.042500,0.000000,0.003750,0
NY,11548,NORTH HEMPSTEAD,0.086250,0.040000,0.042500,0.000000,0.003750,0
NY,11549,HEMPSTEAD TOWN,0.086250,0.040000,0.042500,0.000000,0.003750,0
NY,11550,ROCKVILLE CENTRE VILLAGE,0.086250,0.040000,0.042500,0.000000,0.003750,0
NY,11551,HEMPSTEAD VILLAGE,0.086250,0.040000,0.042500,0.000000,0.003750,0
NY,11552,HEMPSTEAD TOWN,0.086250,0.040000,0.042500,0.000000,0.003750,0
NY,11553,HEMPSTEAD TOWN,0.086250,0.040000,0.042500,0.000000,0.003750,0
NY,11554,HEMPSTEAD TOWN,0.086250,0.040000,0.042500,0.000000,0.003750,0
NY,11555,HEMPSTEAD TOWN,0.086250,0.040000,0.042500,0.000000,0.003750,0
NY,11556,HEMPSTEAD TOWN,0.086250,0.040000,0.042500,0.000000,0.003750,0
NY,11557,HEMPSTEAD TOWN,0.086250,0.040000,0.042500,0.000000,0.003750,0
NY,11558,HEMPSTEAD TOWN,0.086250,0.040000,0.042500,0.000000,0.003750,0
NY,11559,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11560,GLEN COVE,0.086250,0.040000,0.042500,0.000000,0.003750,0
NY,11561,LONG BEACH,0.086250,0.040000,0.042500,0.000000,0.003750,0
NY,11563,ROCKVILLE CENTRE VILLAGE,0.086250,0.040000,0.042500,0.000000,0.003750,0
NY,11565,HEMPSTEAD TOWN,0.086250,0.040000,0.042500,0.000000,0.003750,0
NY,11566,HEMPSTEAD TOWN,0.086250,0.040000,0.042500,0.000000,0.003750,0
NY,11568,NORTH HEMPSTEAD,0.086250,0.040000,0.042500,0.000000,0.003750,0
NY,11569,HEMPSTEAD TOWN,0.086250,0.040000,0.042500,0.000000,0.003750,0
NY,11570,ROCKVILLE CENTRE VILLAGE,0.086250,0.040000,0.042500,0.000000,0.003750,0
NY,11571,ROCKVILLE CENTRE VILLAGE,0.086250,0.040000,0.042500,0.000000,0.003750,0
NY,11572,ROCKVILLE CENTRE VILLAGE,0.086250,0.040000,0.042500,0.000000,0.003750,0
NY,11575,HEMPSTEAD TOWN,0.086250,0.040000,0.042500,0.000000,0.003750,0
NY,11576,NORTH HEMPSTEAD,0.086250,0.040000,0.042500,0.000000,0.003750,0
NY,11577,NORTH HEMPSTEAD,0.086250,0.040000,0.042500,0.000000,0.003750,0
NY,11579,GLEN COVE,0.086250,0.040000,0.042500,0.000000,0.003750,0
NY,11580,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11581,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11582,VALLEY STREAM VILLAGE,0.086250,0.040000,0.042500,0.000000,0.003750,0
NY,11590,NORTH HEMPSTEAD,0.086250,0.040000,0.042500,0.000000,0.003750,0
NY,11596,NORTH HEMPSTEAD,0.086250,0.040000,0.042500,0.000000,0.003750,0
NY,11598,HEMPSTEAD TOWN,0.086250,0.040000,0.042500,0.000000,0.003750,0
NY,11599,HEMPSTEAD TOWN,0.086250,0.040000,0.042500,0.000000,0.003750,0
NY,11690,HEMPSTEAD TOWN,0.086250,0.040000,0.042500,0.000000,0.003750,0
NY,11691,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11692,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11693,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11694,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11695,HEMPSTEAD TOWN,0.086250,0.040000,0.042500,0.000000,0.003750,0
NY,11697,NEW YORK CITY,0.088750,0.040000,0.000000,0.045000,0.003750,0
NY,11701,BABYLON,0.087500,0.040000,0.043750,0.000000,0.003750,0
NY,11702,BABYLON,0.087500,0.040000,0.043750,0.000000,0.003750,0
NY,11703,BABYLON,0.087500,0.040000,0.043750,0.000000,0.003750,0
NY,11704,BABYLON,0.087500,0.040000,0.043750,0.000000,0.003750,0
NY,11705,HUNTINGTON,0.087500,0.040000,0.043750,0.000000,0.003750,0
NY,11706,ISLIP,0.087500,0.040000,0.043750,0.000000,0.003750,0
NY,11707,BABYLON,0.087500,0.040000,0.043750,0.000000,0.003750,0
NY,11709,BAYVILLE VILLAGE,0.086250,0.040000,0.042500,0.000000,0.003750,0
NY,11710,HEMPSTEAD TOWN,0.086250,0.040000,0.042500,0.000000,0.003750,0
NY,11713,BROOKHAVEN,0.087500,0.040000,0.043750,0.000000,0.003750,0
NY,11714,HEMPSTEAD TOWN,0.086250,0.040000,0.042500,0.000000,0.003750,0
NY,11715,ISLIP,0.087500,0.040000,0.043750,0.000000,0.003750,0
NY,11716,ISLIP,0.087500,0.040000,0.043750,0.000000,0.003750,0
NY,11717,ISLIP,0.087500,0.040000,0.043750,0.000000,0.003750,0
NY,11718,ISLIP,0.087500,0.040000,0.043750,0.000000,0.003750,0
NY,11719,BROOKHAVEN,0.087500,0.040000,0.043750,0.000000,0.003750,0
NY,11720,BROOKHAVEN,0.087500,0.040000,0.043750,0.000000,0.003750,0
NY,11721,HUNTINGTON,0.087500,0.040000,0.043750,0.000000,0.003750,0
NY,11722,ISLIP,0.087500,0.040000,0.043750,0.000000,0.003750,0
NY,11724,HUNTINGTON,0.087500,0.040000,0.043750,0.000000,0.003750,0
NY,11725,SMITHTOWN,0.087500,0.040000,0.043750,0.000000,0.003750,0
NY,11726,BABYLON,0.087500,0.040000,0.043750,0.000000,0.003750,0
NY,11727,BROOKHAVEN,0.087500,0.040000,0.043750,0.000000,0.003750,0
NY,11729,BABYLON,0.087500,0.040000,0.043750,0.000000,0.003750,0
NY,11730,ISLIP,0.087500,0.040000,0.043750,0.000000,0.003750,0
NY,11731,SMITHTOWN,0.087500,0.040000,0.043750,0.000000,0.003750,0
NY,11732,OYSTER BAY,0.086250,0.040000,0.042500,0.000000,0.003750,0
NY,11733,BROOKHAVEN,0.087500,0.040000,0.043750,0.000000,0.003750,0
NY,11735,BABYLON,0.087500,0.040000,0.043750,0.000000,0.003750,0
NY,11737,FARMINGDALE VILLAGE,0.086250,0.040000,0.042500,0.000000,0.003750,0
NY,11738,BROOKHAVEN,0.087500,0.040000,0.043750,0.000000,0.003750,0
NY,11739,ISLIP,0.087500,0.040000,0.043750,0.000000,0.003750,0
NY,11740,HUNTINGTON,0.087500,0.040000,0.043750,0.000000,0.003750,0
NY,11741,ISLIP,0.087500,0.040000,0.043750,0.000000,0.003750,0
NY,11742,ISLIP,0.087500,0.040000,0.043750,0.000000,0.003750,0
NY,11743,HUNTINGTON,0.087500,0.040000,0.043750,0.000000,0.003750,0
NY,11746,SMITHTOWN,0.087500,0.040000,0.043750,0.000000,0.003750,0
NY,11747,BABYLON,0.087500,0.040000,0.043750,0.000000,0.003750,0
NY,11749,ISLIP,0.087500,0.040000,0.043750,0.000000,0.003750,0
NY,11751,ISLIP,0.087500,0.040000,0.043750,0.000000,0.003750,0
NY,11752,ISLIP,0.087500,0.040000,0.043750,0.000000,0.003750,0
NY,11753,OYSTER BAY,0.086250,0.040000,0.042500,0.000000,0.003750,0
NY,11754,SMITHTOWN,0.087500,0.040000,0.043750,0.000000,0.003750,0
NY,11755,SMITHTOWN,0.087500,0.040000,0.043750,0.000000,0.003750,0
NY,11756,HEMPSTEAD TOWN,0.086250,0.040000,0.042500,0.000000,0.003750,0
NY,11757,BABYLON,0.087500,0.040000,0.043750,0.000000,0.003750,0
NY,11758,OYSTER BAY,0.086250,0.040000,0.042500,0.000000,0.003750,0
NY,11760,HUNTINGTON,0.087500,0.040000,0.043750,0.000000,0.003750,0
NY,11762,OYSTER BAY,0.086250,0.040000,0.042500,0.000000,0.003750,0
NY,11763,BROOKHAVEN,0.087500,0.040000,0.043750,0.000000,0.003750,0
NY,11764,BROOKHAVEN,0.087500,0.040000,0.043750,0.000000,0.003750,0
NY,11765,OYSTER BAY,0.086250,0.040000,0.042500,0.000000,0.003750,0
NY,11766,BROOKHAVEN,0.087500,0.040000,0.043750,0.000000,0.003750,0
NY,11767,SMITHTOWN,0.087500,0.040000,0.043750,0.000000,0.003750,0
NY,11768,SMITHTOWN,0.087500,0.040000,0.043750,0.000000,0.003750,0
NY,11769,ISLIP,0.087500,0.040000,0.043750,0.000000,0.003750,0
NY,11770,ISLIP,0.087500,0.040000,0.043750,0.000000,0.003750,0
NY,11771,CENTRE ISLAND VILLAGE,0.086250,0.040000,0.042500,0.000000,0.003750,0
NY,11772,ISLIP,0.087500,0.040000,0.043750,0.000000,0.003750,0
NY,11773,HUNTINGTON,0.087500,0.040000,0.043750,0.000000,0.003750,0
NY,11775,HUNTINGTON,0.087500,0.040000,0.043750,0.000000,0.003750,0
NY,11776,BROOKHAVEN,0.087500,0.040000,0.043750,0.000000,0.003750,0
NY,11777,BROOKHAVEN,0.087500,0.040000,0.043750,0.000000,0.003750,0
NY,11778,BROOKHAVEN,0.087500,0.040000,0.043750,0.000000,0.003750,0
NY,11779,ISLIP,0.087500,0.040000,0.043750,0.000000,0.003750,0
NY,11780,SMITHTOWN,0.087500,0.040000,0.043750,0.000000,0.003750,0
NY,11782,ISLIP,0.087500,0.040000,0.043750,0.000000,0.003750,0
NY,11783,HEMPSTEAD TOWN,0.086250,0.040000,0.042500,0.000000,0.003750,0
NY,11784,BROOKHAVEN,0.087500,0.040000,0.043750,0.000000,0.003750,0
NY,11786,BROOKHAVEN,0.087500,0.040000,0.043750,0.000000,0.003750,0
NY,11787,SMITHTOWN,0.087500,0.040000,0.043750,0.000000,0.003750,0
NY,11788,SMITHTOWN,0.087500,0.040000,0.043750,0.000000,0.003750,0
NY,11789,BROOKHAVEN,0.087500,0.040000,0.043750,0.000000,0.003750,0
NY,11790,SMITHTOWN,0.087500,0.040000,0.043750,0.000000,0.003750,0
NY,11791,OYSTER BAY,0.086250,0.040000,0.042500,0.000000,0.003750,0
NY,11792,RIVERHEAD,0.087500,0.040000,0.043750,0.000000,0.003750,0
NY,11793,HEMPSTEAD TOWN,0.086250,0.040000,0.042500,0.000000,0.003750,0
NY,11794,BROOKHAVEN,0.087500,0.040000,0.043750,0.000000,0.003750,0
NY,11795,BABYLON,0.087500,0.040000,0.043750,0.000000,0.003750,0
NY,11796,ISLIP,0.087500,0.040000,0.043750,0.000000,0.003750,0
NY,11797,HUNTINGTON,0.087500,0.040000,0.043750,0.000000,0.003750,0
NY,11798,BABYLON,0.087500,0.040000,0.043750,0.000000,0.003750,0
NY,11801,HEMPSTEAD TOWN,0.086250,0.040000,0.042500,0.000000,0.003750,0
NY,11802,OYSTER BAY,0.086250,0.040000,0.042500,0.000000,0.003750,0
NY,11803,HUNTINGTON,0.087500,0.040000,0.043750,0.000000,0.003750,0
NY,11804,OYSTER BAY,0.086250,0.040000,0.042500,0.000000,0.003750,0
NY,11805,OYSTER BAY,0.086250,0.040000,0.042500,0.000000,0.003750,0
NY,11815,OYSTER BAY,0.086250,0.040000,0.042500,0.000000,0.003750,0
NY,11853,OYSTER BAY,0.086250,0.040000,0.042500,0.000000,0.003750,0
NY,11901,SOUTHAMPTON,0.087500,0.040000,0.043750,0.000000,0.003750,0
NY,11930,EAST HAMPTON,0.087500,0.040000,0.043750,0.000000,0.003750,0
NY,11931,RIVERHEAD,0.087500,0.040000,0.043750,0.000000,0.003750,0
NY,11932,SOUTHAMPTON,0.087500,0.040000,0.043750,0.000000,0.003750,0
NY,11933,RIVERHEAD,0.087500,0.040000,0.043750,0.000000,0.003750,0
NY,11934,BROOKHAVEN,0.087500,0.040000,0.043750,0.000000,0.003750,0
NY,11935,SOUTHOLD,0.087500,0.040000,0.043750,0.000000,0.003750,0
NY,11937,EAST HAMPTON,0.087500,0.040000,0.043750,0.000000,0.003750,0
NY,11939,SOUTHOLD,0.087500,0.040000,0.043750,0.000000,0.003750,0
NY,11940,BROOKHAVEN,0.087500,0.040000,0.043750,0.000000,0.003750,0
NY,11941,SOUTHAMPTON,0.087500,0.040000,0.043750,0.000000,0.003750,0
NY,11942,SOUTHAMPTON,0.087500,0.040000,0.043750,0.000000,0.003750,0
NY,11944,SOUTHOLD,0.087500,0.040000,0.043750,0.000000,0.003750,0
NY,11946,SOUTHAMPTON,0.087500,0.040000,0.043750,0.000000,0.003750,0
NY,11947,RIVERHEAD,0.087500,0.040000,0.043750,0.000000,0.003750,0
NY,11948,SOUTHOLD,0.087500,0.040000,0.043750,0.000000,0.003750,0
NY,11949,RIVERHEAD,0.087500,0.040000,0.043750,0.000000,0.003750,0
NY,11950,BROOKHAVEN,0.087500,0.040000,0.043750,0.000000,0.003750,0
NY,11951,BROOKHAVEN,0.087500,0.040000,0.043750,0.000000,0.003750,0
NY,11952,SOUTHOLD,0.087500,0.040000,0.043750,0.000000,0.003750,0
NY,11953,BROOKHAVEN,0.087500,0.040000,0.043750,0.000000,0.003750,0
NY,11954,EAST HAMPTON,0.087500,0.040000,0.043750,0.000000,0.003750,0
NY,11955,BROOKHAVEN,0.087500,0.040000,0.043750,0.000000,0.003750,0
NY,11956,SOUTHOLD,0.087500,0.040000,0.043750,0.000000,0.003750,0
NY,11957,SOUTHOLD,0.087500,0.040000,0.043750,0.000000,0.003750,0
NY,11958,SOUTHOLD,0.087500,0.040000,0.043750,0.000000,0.003750,0
NY,11959,SOUTHAMPTON,0.087500,0.040000,0.043750,0.000000,0.003750,0
NY,11960,SOUTHAMPTON,0.087500,0.040000,0.043750,0.000000,0.003750,0
NY,11961,RIVERHEAD,0.087500,0.040000,0.043750,0.000000,0.003750,0
NY,11962,SOUTHAMPTON,0.087500,0.040000,0.043750,0.000000,0.003750,0
NY,11963,SOUTHAMPTON,0.087500,0.040000,0.043750,0.000000,0.003750,0
NY,11964,SHELTER ISLAND,0.087500,0.040000,0.043750,0.000000,0.003750,0
